first_name,last_name,address,city,state,postcode,date_of_birth,phone_number,email,user_name,password,ipv4,ipv6,mac_address,domain_name,url,color_name
Pía,Velázquez,"Camino de Marta Montalbán 929
Murcia, 13802",Cáceres,Zaragoza,14561,2001-08-06,+34 944 296 615,ncontreras@example.org,hector88,t1UUUCk*@W,61.188.198.5,error_value,32:b6:7e:35:df:53,fabrica.com,https://familia.com/,
,,"Camino de Gregorio Expósito 62
Álava, 05838",Salamanca,Melilla,INVALID,1982-06-19,+34 866 75 06 23,rafaela34@example.org,gfalcon,%9Viq1Tw8G,error_value,f43e:24a4:94c0:b690:e078:671d:a871:a73,error_value,consultoria.com,https://alberola.es/,Coral
Lourdes,Ballesteros,"Via Saturnino Ruano 14 Apt. 20 
Las Palmas, 36161",Albacete,Ourense,46250,2003-08-03,INVALID,oterodorotea@example.net,,,74.158.227.41,cdc:94c6:8d06:3b30:a792:bbc4:609d:b8b9,error_value,error_value,https://rocamora.es/,
,Moll,"Rambla de Araceli Salgado 657 Puerta 6 
Segovia, 26957",Guipúzcoa,Melilla,27317,1948-02-23,+34925 724 186,ivazquez@example.net,coronadociriaco,J(T5X$uu@*,error_value,error_value,a8:03:45:2f:59:98,rey.com,https://www.comercializadora.es/,Verde mar claro
Julio,Llano,"Ronda de Héctor Pol 6 Puerta 3 
Ourense, 02255",Asturias,Madrid,50339,2018-02-05,+34 700 765 413,,arturo49,3H(JTBts_7,error_value,71f1:d4fa:2708:3619:ed7:30eb:d498:267d,32:96:96:44:ab:c2,inmobiliaria.com,https://www.talleres.com/,Amarillo dorado claro
,Valdés,"Callejón Elías Velázquez 83
Córdoba, 33128",,Girona,INVALID,32-13-2022,+34876 751 055,tsandoval@example.org,abilioroman,^BE5I#bhaw,66.207.152.118,890:2c74:6f5b:503:bb84:beef:3db0:9746,c6:88:b9:ce:56:6d,servicios.org,error_value,Rojo ladrillo
,Briones,"Vial de César Zurita 5 Apt. 16 
Ciudad, 14271",,Cuenca,INVALID,1952-11-11,+34 924 119 296,jose-miguelcarreras@example.net,,(i3X4YlE$g,error_value,error_value,80:4b:59:1b:c3:a9,mineria.com,https://banca.com/,Verde lima
,,"Vial Joaquín Calderon 47
Zamora, 12790",Albacete,Las Palmas,42541,32-13-2022,+34806 614 210,blancaascension@example.net,alepalomar,*LTBWVk3+9,54.148.175.183,9f3f:100f:c77e:f386:92f9:d48b:647e:89c1,dc:12:82:e6:94:c7,error_value,http://familia.es/,Verde claro
Artemio,Cañete,"Camino Soraya Sosa 53 Apt. 52 
Málaga, 29464",Salamanca,Ourense,30080,1931-02-24,+34 800444651,,crespigabriela,&7XDri)8Qm,error_value,2700:bac1:3c93:8774:fd03:2a44:8414:8299,3e:1c:bf:c8:72:3a,restauracion.es,https://tecnologias.com/,Chartreuse
Leticia,,"Avenida de Gala Vázquez 83 Puerta 0 
Huelva, 21336",Melilla,,10135,1965-09-10,+34827 911 305,,baromaxi,,16.50.200.122,9092:98c6:92aa:6ad1:f22a:851e:2e62:4f86,36:60:b3:d5:1a:5a,instalaciones.com,error_value,
Aureliano,Paredes,"Rambla de Heliodoro Piñol 52 Piso 0 
Salamanca, 44059",,Córdoba,35082,1921-09-13,+34 943 665 832,remediosriba@example.com,villamacarena,4)Xzan)Z%9,160.0.42.119,error_value,44:f4:c7:57:8a:f4,transportes.org,https://www.supermercados.net/,
Cruz,Villar,"Acceso Salvador Mateu 758
Baleares, 24329",Cádiz,Lleida,INVALID,1953-01-04,INVALID,zverdejo@example.com,,Bd5ZFA_d*1,error_value,23ac:6f72:294c:9a44:a5e2:6636:60c6:ec15,a0:3b:c6:b2:64:6e,error_value,http://www.benavente.es/,Plata
Plinio,Domingo,"Alameda de Berta Comas 2
Las Palmas, 33383",Cuenca,Valencia,38577,32-13-2022,+34 986 05 92 17,dmaza@example.com,,,155.159.35.62,c527:daf4:1f6f:a30f:a024:a261:4868:7f64,ca:fe:8f:5b:5e:6d,tadeo.com,http://www.hermanos.es/,
Aarón,Guitart,"Via de Coral Padilla 9
Cantabria, 22671",,Burgos,51325,1914-03-19,+34 803 313 053,,marqueznicolasa,0Vn0)Iou&q,198.95.111.233,error_value,a0:06:3e:14:52:0d,alimentacion.org,http://manufacturas.com/,Azul violeta
Narcisa,Luque,"Pasadizo de Esteban Benítez 68 Puerta 9 
Ciudad, 05891",Santa Cruz de Tenerife,Cantabria,50483,32-13-2022,+34 921 51 28 92,ucalatayud@example.com,,uo4UM&Gf!8,69.104.133.20,5c68:4a95:448a:b94e:45fa:4417:e924:ccf1,8a:4d:3e:9d:14:8c,error_value,http://www.inmobiliaria.es/,Fucsia
Lara,Carrillo,"Pasaje Ambrosio Rosa 19
Almería, 05089",Málaga,Huesca,42581,1944-03-12,+34821888845,efrainballesteros@example.com,anacleto52,+3LKjEHikc,149.137.78.110,7a95:fba8:6891:a4f8:4346:9113:3dcc:e0a,ea:4f:cf:81:0a:5c,logistica.com,https://www.servicios.es/,
Otilia,Villa,"Paseo Berto Tur 4 Puerta 8 
Barcelona, 38626",,Baleares,02180,1910-12-27,+34 821980258,osunacloe@example.org,noe85,M!1NYAoTcg,error_value,a3f9:3ff:892a:2bf0:d198:2bb1:ed96:6af,80:9e:0d:92:dd:3d,campo.es,https://encarnacion.org/,Verde prado
Máxima,Campo,"Urbanización de Griselda Aroca 791 Apt. 22 
Cáceres, 39973",Lugo,,INVALID,1943-07-30,+34 923 383 414,nelidaramos@example.net,,L!W0Qb!rS4,192.201.22.130,1b49:1c87:b990:9f18:2aa6:723e:e65b:ca89,0a:ac:1e:c0:25:2e,hermanos.com,https://www.promociones.es/,Rosa claro
Jerónimo,,"Calle María Del Carmen Cañas 36
Córdoba, 02242",,Ourense,06587,32-13-2022,+34 949 61 38 90,bbernat@example.org,bautista96,G^9Pik%r@n,103.103.222.164,41be:936f:9020:6a26:2781:930b:eab1:7502,98:da:3c:54:8f:8c,soluciones.es,error_value,Granate
,,"Vial de Aarón Mur 1
La Rioja, 34782",Álava,Barcelona,18356,1984-03-22,+34 820 483 023,vinicioaguilo@example.net,pascualmarino,97@WO!u%#8,210.29.215.193,error_value,dc:94:4a:a8:fa:4d,manuel.org,http://www.construccion.net/,
,Sierra,"Cuesta Jose Carlos Oliver 40 Puerta 3 
Girona, 06315",Cádiz,Ciudad,01164,1997-11-21,+34982 085 848,casanovalidia@example.org,,Tk8DPsik&9,118.150.134.66,7ffe:f4f5:7006:47e4:6512:b39d:b748:dd3c,e4:9a:b7:d1:b4:98,transportes.org,http://logistica.es/,Rojo tomate
Óscar,Vilanova,"Pasaje de Lara Alcaraz 197
Almería, 07706",Asturias,Pontevedra,08723,1972-07-02,+34874 09 86 10,vallrosario@example.com,seguiamanda,,3.9.14.188,e4c1:5faa:202a:716:62c:837a:a4bb:2e42,error_value,mamen.com,https://www.tecnologias.es/,Fucsia
Marcio,Perales,"Pasadizo Ibán Abril 1
Huesca, 21965",Guadalajara,Burgos,41746,1971-09-03,+34972 38 65 75,agustin96@example.com,inigogalindo,r^Di^vn&%4,174.37.222.51,d507:e42f:fe9a:f8e9:e4e9:4ff3:463c:a742,error_value,familia.com,http://fabrica.es/,Turquesa oscuro
Rubén,Pacheco,"Pasaje de Obdulia Figuerola 73 Apt. 36 
Salamanca, 03415",Navarra,Tarragona,22291,1966-06-24,INVALID,,teclaaguilera,,error_value,894d:58d4:5ef9:8a14:df9:86e4:afd5:7059,76:02:39:1e:70:ab,valverde.com,https://www.familia.net/,
Clara,Ferreras,"Cuesta Isabel Aroca 52 Apt. 28 
Zaragoza, 17991",Girona,Cáceres,INVALID,1909-08-21,+34 943437226,nataliavina@example.org,ferrerosabina,,error_value,error_value,error_value,carballo.es,error_value,Naranja oscuro
Leonel,Castells,"Urbanización Che Guzmán 53
Ciudad, 10905",Ciudad,Pontevedra,35952,1979-01-02,+34876 54 83 14,ojedaciro@example.com,nazario13,@C1Q8SejH5,35.241.234.32,error_value,d4:0d:b4:09:86:ab,despacho.com,https://hotel.es/,Verde claro
Azahara,Chaparro,"Pasadizo Anita Montoya 928
Toledo, 31651",Burgos,Teruel,48112,1999-02-18,+34 948 18 95 98,valdesjordan@example.org,jodarsilvia,u(6PzJew17,68.180.183.13,d958:71f8:3428:f42:3cb1:bd7:577b:913d,f6:cb:54:80:35:38,error_value,error_value,Rojo oscuro
Sergio,Franch,"Via Porfirio Olmedo 45
Álava, 07778",Huelva,Asturias,39954,1910-10-31,+34 842001780,tenapanfilo@example.org,lazaroflor,8t5rZELCO%,184.146.138.120,4279:8451:2a7f:aed:d424:44f3:39e5:ba1c,08:a4:8d:23:b1:a5,farmaceutica.es,error_value,Púrpura medio
,,"Cuesta de Inmaculada Pinto 8 Apt. 75 
Burgos, 17053",Navarra,La Rioja,13842,1929-07-14,INVALID,jacintapomares@example.org,,O4OWk2SsV+,105.207.202.128,2360:1858:ee4a:fe57:a67e:91bf:b634:d9ef,78:90:34:a9:fa:e7,fortuny.com,http://jennifer.es/,Gris pizarra claro
Ruth,Catalán,"Rambla Soraya Duarte 71 Piso 7 
Castellón, 02589",Baleares,Zamora,11101,1940-06-04,+34743 011 803,telmomoll@example.net,barralmaria-jose,U4Zdh6Fy+V,80.236.245.163,error_value,0a:40:68:41:db:dc,logistica.org,http://www.soluciones.com/,Ciruela
Hermenegildo,Borja,"Urbanización de Trini Elías 68 Puerta 3 
Albacete, 04241",Tarragona,Albacete,06975,1997-06-18,+34 872 52 55 89,ebaena@example.net,paolaboada,!7GwnOyp%I,204.131.81.56,3d4d:5096:87a1:effd:4787:cbe1:face:3277,error_value,despacho.es,https://transportes.com/,Azul
Luisina,Mora,"Urbanización Eva María Colomer 56 Apt. 40 
Tarragona, 21404",Toledo,Soria,INVALID,1960-09-30,+34728 275 132,,rebeca92,O30PRwDd%I,error_value,4551:cd1:2f35:9947:9a0f:3a5f:3e65:ff14,44:72:e0:15:8d:a8,fabrica.net,https://comercial.es/,Rosa
,Cortes,"Plaza Fernando Conde 54
Castellón, 10051",Barcelona,Palencia,03892,32-13-2022,+34 807 24 88 09,ofabregat@example.com,emmamorata,$xK3s&vrp7,160.78.246.28,da0f:ef92:ecf5:d11:4697:5b51:fa96:77c3,a6:8a:25:f6:a5:5d,comercial.es,error_value,Azul lona
Tere,Quesada,"C. de Juan Luis Pinilla 28 Puerta 6 
Ourense, 49477",,Málaga,11197,1973-05-20,+34920 909 068,heredialupe@example.org,calistoroda,hi3J6BavV),error_value,fad1:a29b:70c6:1c2c:e03f:afe4:3e7e:a285,da:f4:e1:22:58:9d,error_value,http://grupo.com/,Cyan oscuro
,Roselló,"Pasadizo María Del Carmen Martorell 70
Cantabria, 32451",,Cádiz,INVALID,1936-06-25,INVALID,,mpino,Q$_6JMmJVs,78.250.231.171,48de:234c:7d8d:7b5e:33e:b40d:cd44:77d4,4c:2a:05:16:f0:4d,hermanos.net,error_value,Oliva
Emiliana,Lago,"Callejón Joaquín Soler 22
Tarragona, 39153",,Jaén,21536,1909-06-17,+34972 194 528,lucenaesteban@example.com,deliasanabria,,110.214.83.88,ccce:4f71:657a:b38f:2382:d30e:5e2b:2aba,f8:82:a5:f4:66:84,rico.es,http://transportes.com/,Rosa caliente
,Reyes,"Plaza Cecilia Torrens 42 Puerta 4 
Córdoba, 12685",,Valladolid,11513,1936-10-04,+34820 534 426,fmoreno@example.net,npou,,167.114.76.59,25ef:43d1:7952:bbd4:b984:ae3f:18a0:2b4a,error_value,claudio.com,http://www.farmaceutica.es/,Blanco floral
Raúl,Vélez,"Paseo Fernando Borrás 90
Tarragona, 18089",Salamanca,Ceuta,34049,1917-11-28,INVALID,trujilloroxana@example.net,,7^+3FfGbNB,2.64.140.141,d185:be8a:66e8:eca5:18c5:36f3:f40a:6d6f,8a:9f:90:2a:7d:ac,tecnologias.com,http://guardia.net/,Verde
Marcio,Báez,"Camino Renata Rueda 82 Piso 3 
Tarragona, 16780",Valladolid,Asturias,12503,1998-06-27,+34 818 42 66 59,onofreatienza@example.org,xcardona,F6k7P6Sdp%,error_value,d2cb:4902:9066:21b9:3438:b880:a2c:492d,error_value,pavon.es,https://fabrica.com/,Chartreuse
Abel,,"Cañada de Eustaquio Pablo 776
Segovia, 42478",Zaragoza,La Rioja,22243,1971-09-09,INVALID,,barcenasusana,(UHsgJdS*3,error_value,6b30:4edd:2565:8e20:6834:26d9:5ba2:3cdc,f4:89:5e:5a:fd:bf,berto.net,https://www.restauracion.net/,
,Pacheco,"Paseo de Carlito Agustín 21 Puerta 9 
Soria, 40498",Pontevedra,Jaén,34600,1949-06-19,+34 974 020 746,,emigdio21,w&2OeNSwUw,84.70.187.66,9785:3052:702a:b111:185c:6b17:ffcd:87dc,error_value,suministros.es,https://www.supermercados.com/,Chartreuse
Mercedes,Miguel,"Rambla de Raquel Diego 727 Puerta 0 
Palencia, 25375",Murcia,Madrid,23712,1971-08-11,+34983 112 863,montanamoreno@example.org,asomoza,TGE4uLIa*l,158.139.198.164,f983:c933:b656:9db8:ae52:52c6:9728:20ea,7a:fb:4f:2f:93:35,grupo.es,http://www.bayo.com/,
Bautista,Bautista,"Vial Natalia Granados 8
Sevilla, 17520",,Badajoz,22617,1981-07-25,+34974 23 89 50,chicoanita@example.org,zalsina,!s2kAalPh6,error_value,be58:8ba1:4771:607a:2498:48a9:5e4b:83db,84:52:1f:9c:4a:f0,fernanda.es,error_value,Azul pizarra oscuro
Anastasia,Losada,"Glorieta René Palacio 53 Apt. 89 
Valencia, 49858",Baleares,Guadalajara,46882,1952-11-27,INVALID,jose-ramonguitart@example.org,ciriacotomas,*m(4gAqxe1,162.93.2.119,b65c:442e:3002:6ad8:af28:ddfd:4c30:85a2,46:3b:a9:16:52:da,manufacturas.es,http://chucho.com/,Blanco lavanda
,Tejero,"Rambla de Nicolás Alcántara 45
Lugo, 44831",Navarra,Álava,42867,1999-04-10,+34 850 12 45 92,amaro94@example.net,,)zYT95Tw!A,196.22.67.31,5fb0:d70d:334e:de51:cf94:4a34:f12d:a2c5,e2:23:dc:46:20:8a,lara.es,error_value,Azul pizarra
,Rozas,"C. Julio César Bernal 67
Barcelona, 13219",Cuenca,Albacete,21870,1954-02-08,+34971856076,florentinochaves@example.org,gabrielamat,_NDd97IpCn,110.208.136.95,6213:5426:692c:4ff:e7a9:c143:31ac:4e1b,ec:0f:d4:79:57:d3,error_value,http://talleres.com/,Verde primavera
,,"Glorieta de Fabiana Puga 19 Piso 4 
Vizcaya, 13194",Zamora,La Rioja,44975,1970-12-05,+34 822533637,francisco-javiersanz@example.com,pazreyes,04OJqCyE@&,12.217.51.143,22c7:3ccb:9018:cfd5:a7ad:5253:75a0:8dcc,30:45:f3:dd:1f:4b,finanzas.es,http://www.banca.org/,Oliva
Quirino,Urrutia,"Callejón de Marco Juliá 15 Puerta 9 
Santa Cruz de Tenerife, 24459",Ourense,,03596,1911-12-07,+34926109991,fernandareguera@example.org,juanito56,g@L03SDsU2,161.1.123.36,82ed:43c0:6166:3c1c:d545:7234:2dc6:1d15,fc:7b:26:59:7e:a1,gaya.org,http://www.construccion.com/,
Noa,Barriga,"Acceso de Paula Gutiérrez 4 Apt. 84 
Barcelona, 35442",Lleida,Palencia,17809,1959-07-17,+34 884254767,carlapomares@example.net,wcanizares,*W7s2uEq(a,30.143.168.214,error_value,88:54:3c:35:34:67,ramis.com,error_value,Rosa caliente
Herberto,Palmer,"Urbanización de Concepción Miranda 6
Guadalajara, 05816",Cuenca,Ávila,INVALID,1965-09-17,+34 948954062,pardoobdulia@example.org,apolonia39,*PCaIgoN@7,error_value,1ddb:58be:4ac9:fe2c:5163:716:7969:25aa,error_value,error_value,http://servicios.es/,Azul medianoche
Epifanio,Solé,"Cuesta Arturo Menéndez 52
Guadalajara, 49415",Melilla,Málaga,03193,1965-10-23,+34 933 527 596,haroldonavarrete@example.net,utello,5zx4LHmW_c,210.41.82.188,error_value,error_value,promociones.com,error_value,Blanco floral
Américo,Frías,"Callejón Lilia Fiol 336
Asturias, 06158",,Huesca,18340,32-13-2022,+34843817442,miguelamat@example.net,kleon,8v+2BQy+Ws,error_value,3c5b:7a3b:3d96:cbcf:71a4:505e:7f3d:6eb2,c4:6c:0c:f2:c0:48,hermanos.es,https://grupo.es/,
Susana,Torrent,"Calle Pepita Montserrat 15 Piso 2 
Murcia, 23981",Sevilla,Soria,INVALID,2002-04-29,+34921 47 10 56,cboix@example.org,ssobrino,qQfZvPev*9,203.235.151.51,dbfd:421a:eb2c:2ac4:36dc:63a:9c72:5996,c2:d8:9d:b5:cb:46,familia.es,https://www.alimentacion.com/,
Angélica,Cordero,"Pasaje Rafa Herranz 7
Vizcaya, 48939",Albacete,Palencia,44140,1920-11-30,+34 942558173,rinconyolanda@example.com,porrasaureliano,zO8PVYth+3,error_value,c230:21d2:45fc:c016:20e:2093:3f6c:7f56,b4:5e:ef:e1:7e:61,leon.com,error_value,Marrón caqui
,Uriarte,"Plaza de Jose Antonio Céspedes 79 Piso 1 
Guipúzcoa, 46043",Segovia,Zaragoza,27370,1990-04-30,+34806748298,estherortuno@example.org,vfuente,m!8QL3pc%+,144.105.212.56,7adc:ad59:d384:a69c:7e9f:2761:4eed:7fcb,88:60:11:e2:16:9b,inversiones.es,error_value,Verde oliva oscuro
Cristian,Gálvez,"Camino de Isaac Cueto 6 Apt. 29 
Granada, 13722",,Cáceres,21850,1956-04-22,+34 925 93 28 27,llasa@example.net,angelinofuente,V%46mXn_AK,174.166.138.251,3a85:918e:4d4c:ae0e:2395:70f2:c0:5f45,a2:24:57:c2:4b:82,hnos.com,https://diaz.es/,Cian clarto
Felicia,Suárez,"Alameda de Isaura Soriano 98 Piso 1 
Burgos, 02147",Lleida,,47536,2008-09-08,+34928 709 485,quintanillablas@example.com,bermejofelisa,,14.174.174.78,error_value,5e:1c:ac:16:5a:b4,servicios.com,https://www.banco.com/,Azul cielo profundo
María Fernanda,Esteve,"Calle Efraín Cortes 49 Piso 5 
Zaragoza, 04749",Soria,Huesca,25994,32-13-2022,+34 849 617 687,marmolanselma@example.org,eufemiarosado,v1PaI#g)&P,43.65.242.235,a336:5be7:9136:1df4:e9a7:5c83:e675:4ad1,b4:19:b9:c7:2f:04,hnos.es,error_value,
Custodio,Prada,"Pasaje Ezequiel Pizarro 59
Castellón, 35697",,Albacete,34775,1957-11-29,+34 927 696 232,cmedina@example.org,soniatovar,_^lN03WkPd,155.15.39.252,c764:f13:84a:8d6b:1923:734:35ce:572,error_value,construccion.com,https://fuente.es/,Turquesa pálido
Emperatriz,Salvà,"Via Pascuala Rosales 50 Piso 0 
Lugo, 50339",,,29779,2011-05-08,+34612618834,muletmerche@example.org,geronimo76,,54.109.82.147,5c3e:fdf6:8ffd:9148:303d:fec1:d6ca:9183,ba:3d:04:14:34:e0,distribuciones.es,https://hotel.es/,
,Morcillo,"Paseo de Gisela Sans 1
La Coruña, 28420",Soria,Almería,23003,1975-08-24,+34920345800,,escolanoolga,2*9*MkHMHb,error_value,error_value,d6:88:2d:b1:6c:4d,gual.com,http://www.albina.es/,Blanco fantasma
Fidel,Leal,"Vial de Catalina Higueras 80
Ourense, 13711",Guipúzcoa,Baleares,34758,1923-10-16,+34 620 56 04 26,,,4k*+SHMj+4,92.7.11.242,de2f:bc17:4f6e:2974:125:874:c17f:96e1,38:7f:c7:ab:d0:26,banco.com,https://hotel.es/,Salmón claro
Primitivo,Garay,"Via de Evelia Cadenas 248
Ciudad, 15714",Almería,Cádiz,06104,1941-08-19,+34 900 859 501,,jose02,%mUoxm5uw2,159.1.48.137,5b83:9a9f:98a:2660:bddb:9809:354f:b388,d4:d0:8c:e2:20:9b,manufacturas.es,http://www.mineria.org/,Chocolate
Ale,,"Cañada Florencia Zapata 86 Apt. 94 
La Coruña, 16226",,,49349,1914-12-31,+34 881 92 07 68,fmosquera@example.com,hermenegildo69,7IqNGRgV#7,error_value,e746:7cd1:2f0d:db5d:1a04:7d4f:877c:3cfb,10:c1:bd:2b:f6:fb,comercializadora.es,http://martina.es/,Marrón
Ani,,"Pasaje Ángeles Doménech 534
La Coruña, 42843",Valencia,Madrid,49789,2019-03-12,+34866 12 29 36,,sabina03,,34.253.69.15,ce4d:5892:8feb:b073:b4aa:f25e:89bd:2eb2,76:d2:cc:e4:68:7e,familia.es,https://fabrica.es/,Marrón perú
Felisa,Heras,"Vial José Morell 60
Soria, 46582",Pontevedra,,21265,1968-03-22,+34881 428 627,rcorral@example.org,,,error_value,error_value,18:5e:aa:53:a3:8f,error_value,https://hermanos.es/,Azul medianoche
,Atienza,"Camino de Roque Patiño 221
Almería, 38433",Castellón,,20108,1970-05-17,+34 902 369 819,doracano@example.org,ariel62,Z3aEI)F4+g,error_value,cbc4:bad6:7a45:85a2:d0e5:896c:7fac:4a0d,d8:7a:96:16:d2:aa,banco.es,https://pacifica.org/,Rosa
Águeda,Bru,"Cuesta Efraín Frutos 58 Puerta 9 
Álava, 23589",Málaga,Madrid,INVALID,1969-09-16,+34886 33 53 11,collluis@example.net,poncioantunez,%Lp6BZgkIY,89.144.176.240,7e6:fe28:6554:8cff:c290:6943:267b:c50e,error_value,error_value,error_value,Negro
,Almansa,"Cuesta de Rocío Calleja 55 Puerta 5 
Granada, 31629",Santa Cruz de Tenerife,,07248,1964-11-22,INVALID,dcarreras@example.org,,S^k9k+Rw26,220.67.1.69,cb9a:c16b:4d8b:48cb:42a8:2fcf:5975:60f7,dc:a3:46:c3:a0:bf,error_value,https://farmaceutica.com/,Verde mar claro
Reyna,,"Via de Danilo Palma 401 Apt. 76 
Tarragona, 21097",Alicante,,INVALID,1971-03-31,+34927542806,elisabet70@example.com,quinteroherminio,ey96Kd(^i^,208.23.251.137,f81b:52d0:311d:7cb8:9a70:673:d05f:8d64,3a:65:81:bb:10:8c,francisco.es,http://familia.com/,
Noemí,Pinedo,"Plaza Angelita Dávila 91
Tarragona, 50970",Cáceres,Ourense,INVALID,1931-02-04,+34 821909606,jaumemamen@example.org,jose-manuel92,^8)d03Zm(x,16.118.46.189,6a44:16e:da3b:b4aa:f564:515f:958b:b31e,error_value,ferrera.es,http://constanza.net/,Caqui oscuro
