first_name,last_name,address,city,state,postcode,date_of_birth,phone_number,email,user_name,password,ipv4,ipv6,mac_address,domain_name,url,color_name
Emma,,"Rambla Candelaria Morera 383
Málaga, 12222",,Teruel,38503,2013-11-08,INVALID,sluque@example.org,lpera,v*DK1Wc3D),211.240.11.63,40c3:96d5:ec0d:7559:cc83:9a0f:360f:6f8e,d0:0a:37:1d:b5:f7,error_value,error_value,Verde claro
,,"Callejón de Leocadia Lastra 86 Piso 2 
Santa Cruz de Tenerife, 07306",Las Palmas,Melilla,23719,1951-07-17,+34 873 99 77 10,,maximo59,@lRAYydJM2,15.95.44.223,7261:1e30:6010:7f4e:3ccc:7597:bbcc:b99a,a6:2c:38:f5:56:4b,alvarez.es,error_value,Rosa
Paulino,Almeida,"Vial de Patricia Cadenas 968
Zamora, 05343",Ceuta,Burgos,08048,1976-09-02,+34 924 318 253,polomodesta@example.org,queroljose,@V56rSsZWJ,51.78.205.62,dd82:279e:3d4a:6a20:a51b:83ea:47b4:d2e0,a6:cb:97:34:88:a2,logistica.com,error_value,Verde limón
Juanita,Salazar,"Alameda de Natalio Gomis 73 Apt. 65 
Cáceres, 46295",Zamora,,48389,1949-12-06,INVALID,,ubru,l7Sdsent%W,error_value,edca:894b:25:d23:277e:f77f:3dc2:be3,16:28:87:17:29:ca,error_value,http://www.jacobo.com/,Blanco fantasma
Cristian,Verdejo,"Rambla Maxi Olmo 9 Apt. 25 
Lugo, 32618",,,43652,1931-06-26,+34974 90 42 17,qmoya@example.com,fabregassamu,236Nuhd3&G,140.110.202.8,25bd:656e:54ca:572d:237c:57:4604:3e2f,06:2e:9d:59:9c:b6,alegre.com,https://www.manufacturas.es/,Verde mar
Pancho,Maestre,"Ronda Amalia Carreras 67
Asturias, 43247",Segovia,Alicante,14529,1951-01-07,INVALID,fcardona@example.net,qguardiola,s54PPd4Y+N,13.2.82.37,5655:4e5:9289:87ac:d8bf:788f:9766:a28c,ac:23:5f:49:c5:86,construccion.net,http://alimentacion.com/,Verde
Samuel,,"Pasadizo Xavier Romero 75
Lleida, 33648",Burgos,Tarragona,10990,1990-09-28,+34 822 77 72 67,,joaquinporta,,error_value,7026:91c1:ef72:7ca0:3172:1de4:d558:2feb,22:6b:38:02:42:39,sole.net,https://www.adora.com/,Violeta sonrojado pálido
Ana Belén,,"Avenida Sol Molins 3 Apt. 00 
Vizcaya, 07794",Santa Cruz de Tenerife,Pontevedra,26237,1917-01-04,+34942 112 255,sanchezsamuel@example.net,lvalera,%Wf6RySm!z,37.203.221.173,1982:8e6b:5e5f:d76b:20d9:ff19:8951:e890,be:88:65:c0:0d:dd,error_value,http://banco.org/,Magenta
Clarisa,Nicolás,"Avenida de Baltasar Lozano 7 Puerta 4 
Asturias, 50057",Cádiz,Navarra,INVALID,1996-08-28,+34833 73 33 43,edmundo90@example.org,pontmanu,(1qRFY&yU7,162.199.31.195,error_value,44:9e:e7:cf:26:bf,instalaciones.com,http://hnos.org/,
Eugenio,Cabo,"Alameda Ángel Viana 26
Guipúzcoa, 10617",Almería,Alicante,01544,1986-07-21,+34800 908 476,,cristian74,S8(NA_px#G,error_value,f46b:4d10:f6e1:45ef:59a:7336:f3da:6dc2,72:d4:a3:ea:d3:7d,fuente.es,error_value,Violeta oscuro
Sol,Pou,"Paseo de Héctor Flores 98 Puerta 6 
La Coruña, 17547",Zaragoza,Jaén,INVALID,1923-01-08,+34841 33 52 49,nadalleonor@example.org,sorianonilo,*6H0RgNED6,201.41.133.153,5442:b896:ac89:70e:2e8:921b:5923:4146,ea:4a:bb:c8:b5:c7,oliva.es,http://hnos.net/,Azul medianoche
Cosme,Montalbán,"Urbanización María Cristina Pareja 163
León, 45246",Madrid,,20561,32-13-2022,+34976 529 127,milagros31@example.com,criadopancho,4^_71NfgLM,91.109.153.110,a8b7:70e9:9db3:3a51:be4e:cbfe:74bc:ef37,36:07:09:05:63:f3,error_value,https://eligia.org/,Chartreuse
Sigfrido,Morata,"Vial de Nando Llopis 54 Puerta 5 
Madrid, 38773",Jaén,,30955,1952-08-15,+34942 48 21 74,salomonmayoral@example.org,,m9R4^zkA^@,error_value,6bf1:ea4f:98cb:afe0:c381:5b4c:ad17:25ad,error_value,tejedor.es,https://www.inversiones.com/,Salmón
,Esteban,"Glorieta de Leticia Suarez 44 Apt. 70 
Jaén, 39340",,,09317,2021-11-16,INVALID,adelia04@example.net,guiomar05,$vKO)EB246,99.233.21.23,error_value,error_value,distribuciones.net,http://www.manufacturas.org/,
Maricela,Páez,"Avenida Chelo Salamanca 15
Jaén, 13368",,Zaragoza,INVALID,1999-06-29,INVALID,obdulia04@example.net,brunilda06,wq18wCZw*B,118.42.80.178,7658:77ec:5bbd:c625:3362:7dd8:7e1c:bcca,error_value,familia.es,http://grupo.com/,Rojo carmesí
Matilde,Fuentes,"Alameda de Ximena Torres 6 Puerta 1 
Guadalajara, 16033",,Málaga,INVALID,1973-01-06,INVALID,cmadrigal@example.com,alfredo28,%rJagJkF*2,103.229.40.17,bde7:ee9a:e117:e34d:a1ff:cc66:cd3d:d3ff,68:9b:c1:d8:81:0d,error_value,error_value,
Ariel,Reyes,"Cañada de Blanca Lillo 61
Badajoz, 19283",Jaén,Castellón,17925,1963-08-18,+34926 899 583,ecarreras@example.com,mar74,q$T8UHZ0pj,104.57.1.223,507c:4615:7bc:78e4:394c:cd3d:6b77:6a34,error_value,amor.es,http://www.castrillo.net/,
,Olivares,"Paseo de David Blasco 485 Puerta 2 
Córdoba, 20888",Girona,Cádiz,INVALID,1996-02-01,INVALID,rafa62@example.net,albina55,@#2W3Mwkh7,69.16.251.85,69c7:5c5b:2a93:d2e6:c451:dab8:c125:4501,c6:69:a2:e4:64:6e,hermanos.com,http://oscar.net/,Caqui
,Palma,"Alameda de Ema Salinas 155
Málaga, 41281",Cuenca,Soria,INVALID,1982-04-08,INVALID,kolivera@example.com,jose68,&#Ctc6f@3Y,181.170.29.235,error_value,58:72:c9:e1:f1:14,comercializadora.es,https://www.jordan.es/,Lavanda
Edmundo,Sobrino,"Calle Agustín Quiroga 98 Apt. 71 
Melilla, 28849",Madrid,Guadalajara,39061,1974-02-01,+34827801857,anastasio05@example.org,uvendrell,G7+5W!Iw+9,193.100.104.219,2445:7843:b286:5715:a2bf:47ef:5a36:e080,88:77:14:33:14:07,error_value,error_value,Verde prado
Eduardo,Aguirre,"Cañada de Maximiano Pinilla 59 Piso 1 
Asturias, 44284",La Rioja,Vizcaya,10657,32-13-2022,+34 943036025,,sbanos,,2.40.41.192,8c:e651:b260:3d85:1c47:cc0:c5a8:eb81,6c:42:a2:cf:c7:95,natalia.com,http://orozco.com/,Blanco
,,"Via Roberto Sanabria 67
Madrid, 02495",Segovia,León,02363,1960-07-27,INVALID,rsegovia@example.org,llabresjenaro,*l6)Nldly1,43.16.0.186,error_value,66:6e:03:ab:53:02,comercial.es,http://grupo.es/,Marrón rojizo
,,"Ronda Julián Guijarro 336 Puerta 5 
Segovia, 21225",Guadalajara,Tarragona,INVALID,32-13-2022,INVALID,vperez@example.org,iperera,2A4XwC7u^x,103.14.45.31,3d00:7618:9d5a:3cff:162a:83bc:b3e3:e7e8,error_value,logistica.es,https://flor.net/,Verde mar
Rafa,Márquez,"Glorieta Luciana Salas 82
Murcia, 40246",Badajoz,,33629,1925-11-24,INVALID,otilia39@example.org,,NIv0PIKjD!,173.171.112.93,error_value,08:87:24:99:2d:26,conde.org,https://www.alimentacion.net/,Azul medianoche
Rosalina,Herranz,"Via de Ruperto Amor 747 Puerta 2 
Badajoz, 11242",Zamora,Huesca,04624,32-13-2022,+34939 325 856,chenavas@example.net,frozas,,3.52.232.74,1761:3657:4dec:d46e:8c81:927:4d2a:136e,error_value,hermanos.org,https://familia.com/,
,Santamaría,"Paseo de Jose Francisco Casares 90
Pontevedra, 01061",,,04216,32-13-2022,+34803 506 018,ivalls@example.org,,,208.83.197.118,c24a:ede4:c687:d047:631c:a158:a4dc:a056,be:a8:24:28:ec:21,martirio.com,https://juanita.es/,Turquesa
Teresita,,"Plaza Marisela Valenciano 39 Apt. 67 
Álava, 37600",Vizcaya,Madrid,20303,1990-06-29,INVALID,,marinfrancisco-javier,,87.9.153.29,2e38:7597:de30:d3b6:295c:e688:3533:4289,f0:f8:b4:4f:d8:4f,error_value,https://grupo.es/,
Jacinto,Franch,"Cañada Sofía Huguet 12 Apt. 39 
Ávila, 45705",Lleida,,12842,32-13-2022,+34862546771,,,&k5WqrWG(9,116.142.187.150,9a28:30cd:892e:7b0:4669:f1c3:6a80:dc87,94:0b:ae:c4:97:88,kike.org,http://www.familia.es/,Chartreuse
Román,Izaguirre,"Calle Nélida Benavides 95 Apt. 68 
Albacete, 36608",,Badajoz,32926,32-13-2022,+34 972 447 337,ocastellanos@example.com,poumauricio,rUi&8NzGBi,187.121.78.124,f20e:640:e4e1:41f:2847:b2c8:736b:3c55,error_value,soluciones.es,error_value,Amarillo
Cecilia,Campoy,"Cañada de Jeremías Barrios 89
Vizcaya, 24344",Álava,Soria,37532,32-13-2022,INVALID,molessalomon@example.org,,,error_value,1313:e53a:ced6:4a86:6106:742f:9351:be89,error_value,error_value,https://www.despacho.es/,
Clara,Nicolau,"Alameda de Magdalena Hernandez 35
Asturias, 29066",Castellón,Santa Cruz de Tenerife,11455,1969-07-01,+34 732 88 48 89,chitaquintero@example.net,yvillalobos,U+JR4zLbE$,error_value,b9bc:c26b:8975:dd1b:2042:482f:4b1d:991,b2:1b:c7:88:1e:f7,hermanos.net,https://inversiones.es/,Blanco concha
Luisina,Granados,"Pasaje de Dolores Cerro 9 Apt. 06 
Girona, 39167",Guadalajara,Toledo,11446,32-13-2022,+34743057268,samuelrodriguez@example.org,herminio32,4MLXl%5E+u,84.133.138.43,31b7:66da:3b4:9180:2aff:a10b:f5f3:4201,error_value,hnos.es,https://tecnologias.net/,
Nazaret,,"Pasadizo de Conrado Barrena 41 Puerta 2 
Ávila, 34648",Barcelona,Zaragoza,INVALID,2009-04-29,+34 941 79 84 92,sarmientovalentin@example.net,iazcona,m_Gg9fVc*_,115.142.73.49,110d:95d2:660e:ed75:ca5b:8933:73fb:ece5,74:83:79:4c:f7:ed,manufacturas.es,https://www.inversiones.es/,Almendra blanqueado
,Molins,"Calle Manuel Escudero 48
Soria, 51129",Ourense,Murcia,25189,1975-12-19,+34 842575071,reinavergara@example.com,ninocloe,,140.75.167.240,bdc8:cd8a:c7cf:9db:1c20:d6cb:3520:b46d,b2:61:92:0a:dc:17,comercial.org,http://desarrollo.es/,Coral claro
,,"Urbanización Sebastián Prada 891 Puerta 3 
Córdoba, 33652",Guipúzcoa,,INVALID,1950-08-03,INVALID,,jacinta77,,21.137.41.48,error_value,4c:4b:b4:c3:33:e6,despacho.net,http://www.cesar.es/,Oro
Reinaldo,Piñol,"Calle Santiago Infante 93
Girona, 05885",Huesca,Segovia,23591,1956-07-21,+34984 03 40 57,juliaasuncion@example.net,,,50.80.175.68,679d:2385:1f56:69a9:44c5:b:df6a:4057,error_value,puig.es,https://royo.es/,Orquídea
Gertrudis,Solís,"Glorieta de Francisco Arenas 81
Soria, 28918",Lleida,Huesca,43613,1982-03-11,+34824 40 58 17,herminio27@example.com,cecilia43,%mAs0oAn3!,193.209.59.250,adf7:1f59:37e8:5f5d:b34e:837b:a062:674f,b4:73:30:47:71:3d,error_value,error_value,
Narcisa,Fiol,"Avenida de Leocadia Monreal 501 Puerta 6 
Navarra, 48209",Lugo,Huelva,17267,32-13-2022,+34943 900 874,ipi@example.org,chavesflavia,!%4II!DdGz,193.105.1.107,e260:680c:30c2:85d9:161e:a8e:4284:3183,error_value,instalaciones.net,https://www.sofia.es/,Verde azulado
,Pavón,"Cuesta Vicente Torralba 23
Zaragoza, 44353",Zamora,Navarra,01054,1911-11-27,+34978 53 17 15,,eulaliamaestre,2m5RuOKn$H,error_value,adb0:f3d4:6a09:46f5:d429:eed5:8c23:8ef7,4a:46:b4:d4:ed:ea,distribuciones.es,https://www.farmaceutica.es/,Gris oscuro
Eli,Pacheco,"Camino Carlos Barba 5
Las Palmas, 34118",,Huesca,39861,1932-08-27,INVALID,ecasado@example.net,zarrieta,03)4NOg3m9,41.191.6.84,bf4c:8e57:3f:ac8b:52fc:7f7d:dbb0:e3f6,error_value,inmobiliaria.org,https://banco.org/,Salmón claro
,Olivares,"Avenida de Fulgencio Zamorano 15
Asturias, 45218",Zamora,,02994,1973-05-30,+34 901110464,dariogiralt@example.org,posadaelisabet,m*5Uupo94K,32.124.211.116,bac5:1a2d:cfea:6396:edba:7b06:9d83:e911,20:bb:20:2a:1c:42,inversiones.es,error_value,Azul azur
Patricia,Costa,"Alameda de María Luisa Cardona 537
Albacete, 32849",Salamanca,Teruel,13164,32-13-2022,+34948105512,leivapurificacion@example.net,,AaF4FMux$),114.66.148.197,error_value,ae:ab:99:2c:4d:ef,soledad.net,error_value,Verde
Carmina,Jove,"Vial de Purificación Carreño 2
Castellón, 21994",,,35699,1976-03-03,+34 949 92 01 82,alealberdi@example.net,apina,k6+Y0CXvOd,85.125.102.227,288b:f4f8:bd7b:e04f:77c0:edfd:fe14:236e,error_value,hnos.org,error_value,Rojo carmesí
Rosa María,Ballesteros,"Alameda de Tomás Aller 28
Valladolid, 18533",Soria,,23991,2018-10-06,+34 825 40 47 00,fgutierrez@example.net,felicianaavila,@fq7EfLoD%,213.221.120.234,ccd7:4745:c0a:6891:3a25:47c5:d089:2937,ee:7e:f6:30:36:24,error_value,http://talleres.es/,Verde limón
,Busquets,"Paseo Cristian Garrido 18
Granada, 35606",,,08200,2004-04-10,+34605537625,uriaagueda@example.com,modestonogueira,W7)z4WzeEf,210.1.97.88,c09a:9889:1a5b:69c2:9614:a972:a87a:3b6c,30:c7:a8:84:74:9d,industrias.es,http://www.cal.es/,Azul acero claro
Luz,Baños,"Pasaje de Nacho Barros 5 Apt. 40 
Ávila, 03612",,Teruel,09434,2021-11-19,+34975 480 151,,gimenolucia,,91.153.79.56,fc62:9fc7:cdd7:880b:4762:6a5f:5381:9936,8c:11:b6:e1:b9:c3,alimentacion.es,https://servicios.es/,
,Hervás,"Plaza Clotilde Iborra 2 Piso 0 
Cantabria, 30541",La Coruña,Valencia,09365,1959-07-13,+34952 940 356,iniguezfilomena@example.net,diegobayon,qK+n6LkfRR,error_value,72fd:99f:5307:a37b:8da4:3403:6226:cd69,ca:8e:74:a5:57:95,sosa.es,http://grupo.com/,
Juan Luis,,"Pasaje de Francisco Pombo 3 Piso 7 
Lugo, 32350",Melilla,Toledo,20927,1997-02-22,INVALID,,tmorcillo,,175.95.110.71,error_value,e2:52:d3:94:07:cf,error_value,http://www.sevilla.com/,Lima
Griselda,Perea,"Avenida de Emiliano Nevado 59
Badajoz, 19041",Girona,Lugo,29609,1977-09-25,+34 949 82 76 83,,raulalmagro,^+C8Vi3^et,216.159.104.216,4b65:feb9:d3f6:1ecd:4c75:ddd3:18c3:2111,90:4f:e2:43:fe:ab,error_value,error_value,Violeta sonrojado pálido
Loida,Valle,"Cañada de Ximena Cortina 91
Pontevedra, 46338",Toledo,Salamanca,32638,32-13-2022,+34807 71 29 46,amanda91@example.org,guitartamador,C4Xvixxo*x,14.88.93.251,13a5:2d00:434b:9179:4a6c:84:41d4:9e0f,error_value,supermercados.es,http://www.sole.net/,Negro
Baldomero,Batalla,"Glorieta Andrés Felipe Arias 21 Apt. 84 
Álava, 11881",Melilla,Badajoz,02815,1953-04-25,+34913 16 15 68,patricioizquierdo@example.org,iglesiaaurea,%0F^9GGWva,error_value,5129:42bc:eeb2:55a1:17c8:fd44:dcf:ce53,68:a9:d3:48:6c:3e,error_value,https://www.emiliano.net/,
Casandra,Arana,"Camino Adelia Carranza 387
Alicante, 07525",Huesca,,34101,1957-03-28,+34 844058208,silvestre49@example.org,artemiofuentes,,165.6.233.237,dda3:3f9d:6e33:bef6:3153:3140:efb9:eb9b,84:b9:61:45:d7:e9,error_value,https://www.inversiones.org/,
Octavio,,"Cañada Amarilis Galiano 40 Puerta 2 
Murcia, 05556",Huelva,Cantabria,01997,32-13-2022,+34 974422601,pascual03@example.com,sosimo24,F#d22h#jRD,218.202.14.236,a94d:4cfa:86f2:1ae5:e129:997b:22a9:b82c,error_value,cal.com,http://industrias.es/,Verde claro
Isidora,Vilar,"Vial Dalila Macias 13 Apt. 74 
Ávila, 02985",,Madrid,10039,32-13-2022,+34 877220158,,ofelia76,_Fwa6UkS%t,error_value,359d:e7db:7c32:341c:57ca:9de7:27d5:58a7,f6:3c:51:17:28:b4,comas.net,http://www.hermanos.es/,
Emigdio,Alemany,"Avenida Máxima Cerdá 30
Almería, 46028",Salamanca,,INVALID,1987-10-27,+34972 33 38 09,cbautista@example.com,anunciacion86,!Bbsw!Lgw9,error_value,6dc2:caff:76b3:5018:3e61:39ea:7d90:2673,c2:42:f5:8a:95:10,josefina.org,https://promociones.es/,Violeta
Ramona,,"Avenida de Julio Jimenez 57
Almería, 38087",Ciudad,La Rioja,49394,1948-02-07,+34927 805 969,taniaguardiola@example.org,genovevaferrera,)JRpNoew6(,83.191.70.179,1f3c:3f7e:9a6a:19fe:a9fd:8a12:d3e:e2c3,9a:c8:dd:e2:35:6c,manola.com,https://hermanos.com/,Azul acero
Rocío,Burgos,"Vial de Salomón Palau 72 Puerta 3 
La Rioja, 25318",Pontevedra,Córdoba,44919,32-13-2022,+34737 97 60 55,qgonzalez@example.net,carlos77,,61.123.253.163,e4a6:152c:d2cf:5800:c4a4:d037:2835:9f20,9a:f0:c3:e2:55:e0,finanzas.net,https://grupo.org/,Gris pizarra
,Lago,"Vial de Teófilo Canales 787
Ceuta, 12437",Ceuta,Madrid,38581,32-13-2022,+34 948 34 61 83,dazamaria-manuela@example.net,mmancebo,ChaKgkXY_4,20.10.142.208,error_value,66:dd:4b:8b:ed:6f,graciana.net,http://manufacturas.es/,Lima
Azahar,,"Callejón de Mercedes Jurado 81 Puerta 1 
Ciudad, 34595",Pontevedra,Teruel,21444,1931-08-07,+34 977 13 60 78,villenaencarnacion@example.org,aura43,(3qNNpQo&M,184.215.111.144,error_value,0a:5e:e2:27:1e:45,grupo.es,http://soluciones.org/,Blanco concha
,Calvet,"Vial Catalina Ruano 50 Piso 7 
Salamanca, 46008",Granada,Castellón,25410,2015-12-29,+34 925 521 037,,pcaceres,m^370Omcr@,77.20.127.110,a0f7:3ee9:c597:159a:2e84:bb37:66:13d7,9c:a1:ff:47:61:40,saavedra.org,https://www.hnos.org/,Turquesa oscuro
Yésica,,"Acceso Máximo Sureda 399 Puerta 2 
Castellón, 05236",Granada,Jaén,INVALID,1965-02-06,+34948 945 926,cerdaberta@example.net,jpol,,170.189.67.244,b528:b8c7:1dcc:8c93:d25f:5c39:c8a:2c2e,f4:bd:e2:21:e9:34,pou.net,error_value,Verde primavera
Ramiro,,"Cañada Salomón Manzano 272
Murcia, 19525",,Álava,41670,1933-02-25,INVALID,,gabriel08,1V5RoSgq^&,213.24.247.223,838b:18ed:1a39:4ab2:1cdc:d278:fa2b:c869,b2:c5:e3:c8:68:c5,error_value,https://distribuciones.es/,Azul cielo
Eligia,,"Cañada de Roque Ávila 3 Apt. 28 
Cáceres, 10348",Teruel,Toledo,31845,2010-08-23,INVALID,guiomar36@example.net,angelcardenas,%!0NJfnqux,error_value,f39a:9212:4258:831f:99ca:8db5:47c9:c0cc,30:da:98:bc:68:1c,logistica.com,http://infraestructuras.es/,Turquesa pálido
Eloy,Antúnez,"Callejón de Fausto Luna 82
Soria, 10818",Álava,Santa Cruz de Tenerife,INVALID,2004-06-01,+34 847 956 244,,falvaro,_8_4AJov^3,111.54.232.155,error_value,c0:0f:5a:67:89:af,beatriz.net,https://www.faustino.net/,Púrpura
Evaristo,Amigó,"Urbanización Tatiana Briones 24
Almería, 01447",Alicante,Cáceres,34779,2017-07-30,+34 978365525,dimasaramburu@example.net,,b&Nx1Vkv!s,174.101.216.62,cf54:b30a:ad8e:94b2:ccbf:4f30:29ac:2323,bc:4e:6f:4d:f5:32,error_value,https://hnos.org/,Verde oliva oscuro
Gabino,Lago,"Callejón Gaspar Téllez 1 Puerta 6 
Lleida, 04943",,Barcelona,22166,2005-08-05,+34 880369999,marcialhierro@example.org,alicia75,B+9!KnRW!C,9.8.156.139,f0a8:f5ef:332b:44fa:e0f:7b56:63bc:adaa,76:0d:cf:49:36:78,error_value,error_value,Verde mar oscuro
Manuela,Tolosa,"Via Griselda Revilla 5
Santa Cruz de Tenerife, 21432",Córdoba,Málaga,05258,1963-01-03,+34848 81 05 29,,gonzalezcustodio,,55.23.184.167,7f5a:74d2:6942:72be:f7db:91fb:7085:a90a,6e:9c:6f:69:ba:a8,artemio.es,https://soluciones.com/,Rosa claro
Gabriel,Garcés,"Urbanización de Benita Bolaños 74
Cantabria, 27691",Toledo,Toledo,02691,1948-02-19,+34 826 81 40 20,nbarba@example.com,marciaballesteros,,62.227.137.252,1f1b:b50f:bf85:898f:e32b:7501:7d56:ecbe,d2:7c:b1:f6:0a:51,error_value,https://www.alimentacion.net/,Azul claro
Graciana,Álvarez,"Pasadizo Herminio Rosselló 65
Cáceres, 24686",Santa Cruz de Tenerife,Santa Cruz de Tenerife,34945,2004-04-06,+34 927 357 222,mirtagutierrez@example.com,maristelaalcaraz,,218.58.108.243,8ff3:6dde:9550:cb4e:747e:875c:f71a:f267,b6:11:37:51:9a:58,mata.es,http://www.finanzas.org/,
Susanita,Azorin,"Paseo de Araceli Agudo 66 Apt. 29 
Castellón, 16273",Granada,,19420,32-13-2022,+34941881059,,lisandro69,_54AmqCT_Z,error_value,error_value,3c:6f:f4:21:03:8c,espada.com,https://andres.com/,Magenta oscuro
Agustina,Cózar,"Acceso Vicenta Polo 21
Cádiz, 18340",Ourense,Málaga,03169,1939-07-09,INVALID,,,P4Di&sBd@G,error_value,59be:8cf3:4ca6:a299:ad54:918f:394e:1eaf,70:f4:18:80:d4:ca,roldan.com,error_value,Blanco lavanda
Luciano,Quintanilla,"C. de Nicodemo Palma 6 Puerta 3 
Vizcaya, 45141",Almería,Lugo,27429,2008-09-23,+34 977 802 027,,obdulia71,$i255SfDiO,78.190.206.163,85ce:99d3:71b0:32e:8350:1a89:c901:1ecd,3a:e2:61:79:33:84,error_value,https://hnos.net/,Azul oscuro
Leonor,Agudo,"Vial Edelmira Ramírez 5 Piso 2 
Huesca, 30483",Alicante,Alicante,12615,2024-11-18,+34 856 486 834,carballobenigna@example.com,pachecoale,dxNLF3NeZ%,100.164.55.102,1d6b:625c:448:8367:8c09:b6a7:4554:9591,88:99:8e:8c:1a:3c,perales.es,http://grupo.es/,Salmón oscuro
Modesto,Tapia,"C. Darío Amat 66
Salamanca, 29624",,Navarra,22612,2013-02-24,+34928 170 319,umanjon@example.org,fzorrilla,,130.98.45.144,7af6:df2c:62ad:6443:a006:63a6:7113:19b8,d4:79:a9:15:1f:36,infraestructuras.com,https://www.gisela.net/,Azul oscuro
,Saldaña,"Avenida de Gervasio Bilbao 587 Apt. 57 
Málaga, 38060",Castellón,Melilla,INVALID,1989-10-27,+34878 803 172,maribel39@example.org,judith03,,77.244.90.184,120:88c6:12a9:cdcf:9496:fbd3:3018:76a5,7c:02:ea:3a:cf:80,tormo.com,https://www.sedano.es/,
