first_name,last_name,address,city,state,postcode,date_of_birth,phone_number,email,user_name,password,ipv4,ipv6,mac_address,domain_name,url,color_name
Rosario,Calzada,"Vial Liliana Prada 60 Puerta 4 
Zaragoza, 15655",Lugo,Huesca,13507,32-13-2022,+34 823 10 30 36,,eliseocarballo,u!4HqMH_#x,91.147.36.100,bf92:a0da:403:5c82:f30:b40b:11ad:8b2a,08:91:ce:fb:5b:b3,inmobiliaria.es,http://www.ribas.es/,Blanco encaje
Francisco Javier,Ripoll,"Ronda de Manu Hernández 25
Burgos, 14168",Las Palmas,Guadalajara,04776,1926-07-24,+34943502291,,heredialeoncio,&FsRfs%sc4,181.161.241.200,error_value,error_value,finanzas.com,http://restauracion.com/,
Mariano,,"Avenida Dorita Casanovas 32 Apt. 39 
Lugo, 41428",Teruel,Tarragona,26309,1961-11-27,+34876 381 238,cebriantoledo@example.com,perlita12,bg6R@n3A&Y,124.188.83.49,3bbb:5766:2101:ad5e:eeff:ec9f:4aff:cac2,32:98:f6:75:34:57,carretero.com,https://www.logistica.com/,
Bernabé,Parra,"Acceso Clementina Exposito 44
Almería, 18917",Navarra,Salamanca,04266,1999-02-26,+34986 639 253,ambarsalcedo@example.org,haroldo66,$5gOcBUX@o,error_value,error_value,08:eb:d3:2a:c6:3a,hotel.es,error_value,Salmón
Consuela,Muro,"Paseo de Emperatriz Ibáñez 74 Puerta 5 
Murcia, 24149",,Huesca,INVALID,1932-07-01,+34702 230 512,,estevenoemi,)^LU74KpVn,40.31.91.133,2bd8:5620:4615:af8a:8902:fd3d:ad:d2a9,8e:91:d6:be:e4:0c,gala.com,http://construccion.net/,Cian clarto
,Barrera,"Avenida Berta Hoyos 80
Santa Cruz de Tenerife, 04996",Tarragona,Valencia,34316,1965-07-30,+34 941 527 943,saratena@example.org,sosimoechevarria,@3*kP0QjOg,200.90.146.96,error_value,b4:92:f0:81:bd:13,infraestructuras.org,https://requena.es/,Azul pizarra oscuro
Mar,Estevez,"Cañada de Flavia Manso 5 Apt. 07 
Almería, 44348",,Albacete,05450,1942-03-08,+34 886 58 13 92,xfiol@example.com,qferrero,yaC99U$v@1,149.19.87.131,8baa:1403:c0d7:deac:86ec:2b15:18a9:d478,20:9e:8b:66:b4:35,suministros.com,error_value,Verde claro
Febe,Bayón,"Vial de Julio César Donoso 54
Guadalajara, 07142",Segovia,Murcia,INVALID,1953-07-24,+34925 953 907,carmenblazquez@example.net,pastor33,J*qt9Mw6@#,214.99.117.133,ec0:5372:cd9c:2a46:b2f3:8312:d656:90e1,a6:8f:98:6e:0b:92,error_value,https://www.farmaceutica.com/,Turquesa
Adoración,Sebastián,"Vial Ciriaco Lastra 679
Cádiz, 27264",León,Lleida,36764,2019-08-17,+34 817126227,felisa47@example.net,horaciofuster,,62.120.238.47,1787:7308:3ea6:bec2:6e71:c9ac:6bf4:d9c5,ac:ac:f0:af:dd:c1,error_value,https://jacinta.net/,Azul cielo profundo
Eugenio,Menendez,"Callejón de Pacífica Hernando 33
Guadalajara, 35319",La Rioja,La Rioja,51830,1991-10-02,+34985 59 58 71,faustinomontana@example.org,menendezheliodoro,#kP7UraVe%,199.119.220.148,1ba:6285:71a5:f054:92af:16a3:afbb:8da2,8a:f3:34:1d:fd:d5,chamorro.com,error_value,Azul lona
Teresita,,"Plaza de Macarena Arce 48 Puerta 1 
Murcia, 08461",,Santa Cruz de Tenerife,39047,1916-07-28,+34 983 89 62 99,,maria-angeleschaparro,w#D4FnqIdK,28.33.186.25,dc53:5890:fb64:31cf:7d15:e17a:8427:74e4,error_value,finanzas.com,http://www.fabrica.com/,Marrón caqui
Dionisia,Company,"Camino Graciana Martinez 82 Piso 8 
Alicante, 19783",Girona,Zaragoza,45718,1922-05-02,+34883252477,carmina35@example.org,,@_5AD8oUeD,194.183.84.168,5686:6ec8:cfed:8f3c:1998:af9b:a875:f9a3,a8:80:e8:a6:7b:70,suministros.com,https://tecnologias.net/,Blanco fantasma
Gonzalo,Vélez,"Calle de Adora Ramirez 56 Apt. 95 
Teruel, 34521",Madrid,Cuenca,INVALID,1977-12-19,INVALID,campoychelo@example.org,rosaura85,%_I2JyR%bb,115.19.178.202,error_value,error_value,servicios.es,http://fabrica.es/,Oliva
Josefa,,"Alameda Maxi Guerra 16 Piso 9 
Madrid, 02068",Granada,Lleida,01499,2011-02-20,+34744 295 566,arteagaatilio@example.net,isernguiomar,#Z5wSjyVPB,192.112.150.27,e269:b0e7:d159:333f:3f44:fbe3:e3c9:ce7b,error_value,grupo.es,http://www.distribuciones.com/,Chocolate
Herberto,González,"Cuesta de Cebrián Fajardo 44 Apt. 34 
Madrid, 11550",Palencia,Valladolid,24609,32-13-2022,+34977 64 76 72,gayaisaura@example.org,aguilosamanta,yM543NgQV$,75.172.129.1,3e01:ddcb:98b1:7ab5:3bf1:f878:dbdc:ccba,error_value,alimentacion.com,https://www.sala.org/,Azul anciano
Eloy,,"Alameda Epifanio Briones 156
Ciudad, 51088",Lleida,Sevilla,50245,32-13-2022,+34 826490587,tenriquez@example.net,,I43!*0HpiE,16.234.127.16,1134:3511:c39d:46fc:2a7b:efcc:add:611c,fc:8f:81:f6:11:1b,finanzas.com,http://supermercados.com/,
Fito,Puente,"Acceso de Jimena Benavente 48
Málaga, 06962",Valencia,,20562,1966-08-04,+34 921783743,,simoprimitiva,$fE8rQRl8#,33.173.199.209,a740:cb2a:bd52:fc58:b421:d5f7:2a9d:f8fb,dc:ef:82:c3:14:f7,error_value,https://www.supermercados.net/,Azul azur
Rafael,Briones,"Rambla de Federico Cantón 2 Piso 8 
Cáceres, 22067",León,Álava,INVALID,2006-08-22,+34984 91 06 39,camilo48@example.net,rosa-mariavillaverde,&3BR*AjzG4,191.170.31.95,802f:ad52:7994:214b:191b:82ce:5189:f800,a2:33:38:cf:db:09,desarrollo.es,https://www.comercial.org/,Blanco
Azahara,Malo,"Paseo de Gustavo Sáenz 55
Córdoba, 17507",Pontevedra,Santa Cruz de Tenerife,07432,32-13-2022,+34 824893914,,escolanoramona,,error_value,c6b6:9c02:d6b3:ff63:db52:9e7f:4b0e:fceb,a4:24:b3:f8:5d:28,inversiones.es,error_value,Violeta oscuro
Teodosio,Aller,"Pasadizo Aitor Daza 4 Apt. 08 
Burgos, 13257",Teruel,,05944,2003-06-19,+34 877479649,lcarbonell@example.org,tomasduilio,@sFApIVK%4,error_value,5957:2037:5aa1:81d4:e:53bf:9cf7:9326,24:15:bf:a0:3d:7a,error_value,https://construccion.es/,Gris gainsboro (Estaño)
Susana,Montes,"Pasaje de Gaspar Ortuño 125 Piso 6 
Melilla, 39050",,Vizcaya,33033,1930-03-26,+34 988 984 370,aalmeida@example.com,oterogabino,^bFQkCZaj6,199.66.128.119,error_value,52:f8:f7:4d:78:7d,calzada.com,http://www.marisol.com/,Oliva
Prudencia,Iglesia,"Plaza de Mariana Domingo 29 Piso 1 
Córdoba, 30017",,,45351,1909-02-11,+34 876 991 899,mercedesalvarez@example.org,manuelallorens,BZLdiQSg%6,135.147.175.38,f2fc:837:f98d:a9c7:6ce3:1247:5c89:5062,c6:8a:c2:36:27:3a,luque.org,http://www.hnos.com/,Azul claro
Anita,Feijoo,"Rambla de Soledad Agudo 91
Pontevedra, 44168",Córdoba,Barcelona,27538,1998-08-30,+34 830 246 276,pardovalerio@example.org,elarrea,,149.70.13.175,ebff:fc17:4007:c46:732c:f25a:4808:721a,error_value,soluciones.es,error_value,Gris oscuro
Rosario,Cantón,"Callejón de Haydée Estévez 11
Baleares, 23219",Melilla,Málaga,32427,32-13-2022,+34848 418 904,mguitart@example.net,,_G)V1SBnFv,96.34.64.200,ec99:d75c:1533:4e7a:52d6:740a:ea67:d224,4c:31:40:9f:22:c2,error_value,https://lalo.net/,Blanco navajo
Bruno,Portillo,"Pasaje de Regina Lamas 825
León, 39261",Soria,Álava,34534,1933-12-10,INVALID,conchanogues@example.com,americo98,t5JAM$Mt(R,94.192.61.142,b5a1:6cb0:1459:b28c:205e:4fba:e801:bb67,78:d4:50:2b:49:11,industrias.es,http://familia.es/,Púrpura
Áurea,,"Pasaje de Eusebia Cortés 11 Apt. 91 
Pontevedra, 36324",Segovia,,51111,32-13-2022,+34973 882 998,dafne67@example.org,concepcioncuadrado,425EJGsZ)w,145.198.38.44,9716:ec08:7dd2:4489:30b0:ab26:ac80:a583,be:1a:f9:d7:9f:c0,comercial.es,https://www.instalaciones.com/,Púrpura medio
Timoteo,Juan,"Plaza Silvio Alegre 69 Puerta 3 
Teruel, 17300",Lugo,,46831,1973-01-26,+34901645469,,arocapia,lMX96MTv*N,11.120.90.248,94d0:cc0f:aaa5:8415:4e2e:d17f:e2d4:48fa,6e:7b:b4:e8:d6:5d,alimentacion.com,https://www.familia.es/,
Emperatriz,Terrón,"Plaza de Lorena Monreal 24
Ávila, 48104",,Córdoba,02942,1910-08-27,+34 825 503 683,zroura@example.org,joan63,,8.43.103.14,cc93:5820:25e3:c9f5:6dc9:f01:6008:ba3d,fc:dd:94:4e:5b:95,octavia.com,http://valero.es/,
Emiliana,Tapia,"C. de Adolfo Montoya 726
León, 38521",,Vizcaya,23839,1977-03-10,INVALID,qvicente@example.net,vilarcelestino,#042_FLp7z,123.7.155.144,920e:a5ec:5bd:dfa1:bbc8:a382:bb9:c779,4a:ee:bd:c8:a4:34,etelvina.es,http://www.farre.com/,
Joaquín,Barranco,"Glorieta de Gisela Ferreras 32
Ciudad, 13054",Girona,Castellón,20416,1997-01-03,+34944 27 32 01,ezequielbertran@example.org,alondrajara,+W69&LGfHK,57.137.47.89,4c12:c2bf:d674:26b3:b857:92ca:a8dd:7e23,9c:cd:04:31:94:e8,canales.com,https://www.banco.es/,Marrón
Cruz,,"Pasaje de Eligia Garcés 52
Cantabria, 13340",Baleares,Guipúzcoa,05557,1989-07-23,+34800190723,encarnatejera@example.com,jimenezvalero,,error_value,9e06:2463:d126:7f5a:3ff6:52c5:c9f:5429,0c:25:76:cf:f0:27,solano.net,http://sarmiento.com/,Azul medio
,Garrido,"Avenida de Manu Navarro 21 Apt. 78 
Alicante, 18675",León,Madrid,36082,32-13-2022,+34 854 114 784,samanta28@example.com,tania93,y($^ZPk@%0,187.234.154.36,b14e:a9b:ccce:f5a2:6fad:b929:891c:73c,00:eb:90:e1:77:f2,desarrollo.es,error_value,Azul oscuro
Rufina,Bello,"C. de Clímaco Sureda 5
Murcia, 39316",Segovia,Las Palmas,39853,2024-04-13,+34 974 887 198,ctorrijos@example.org,,)q_1LYw*Xx,95.1.17.140,5cc5:50a:6fd4:84e6:dfec:7f28:cc8a:d9b0,16:b4:e9:92:f9:db,dani.es,error_value,Verde primavera
,Mateos,"Plaza de Julia Larrañaga 1
Segovia, 40901",Cádiz,Tarragona,01390,1954-12-25,+34877578967,ogrande@example.org,,dyP1IGNo!1,63.94.12.203,a3af:783c:50d:a9b7:d7d3:2cc5:e6c7:87e6,88:07:80:62:b8:e3,jorge.com,error_value,Azul medianoche
Santiago,Miralles,"Avenida de Maite Sala 38
Álava, 29582",La Coruña,,51116,1923-03-05,+34961 80 85 28,,arcosgloria,,207.188.126.66,595d:9c0b:ea4b:49c:8231:295:10c7:bcd9,4c:3c:9d:e1:c7:13,promociones.es,http://timoteo.es/,Azul Alicia
Fidel,,"Via de Rafaela Porcel 43
Girona, 19560",Almería,Valladolid,15346,1956-12-24,+34985568385,nicolas82@example.net,,!Bd8xvUq9h,error_value,error_value,error_value,cardona.es,http://www.instalaciones.org/,
,,"Glorieta Celia Torre 36
Ciudad, 51925",Segovia,Cádiz,13931,32-13-2022,+34 883759239,arcelia50@example.com,,M%*2eEofKA,69.63.177.244,error_value,2e:0b:64:d3:97:99,manufacturas.com,https://soluciones.es/,Verde
Ramona,Girona,"Camino de Irene Lerma 19
León, 05996",,Álava,09464,32-13-2022,+34827 304 340,valdesdomitila@example.com,ribaswilfredo,,error_value,177e:7f95:ee2d:1326:6963:4056:7350:9ad7,4e:43:f9:7b:f1:e0,error_value,http://familia.org/,
Gustavo,Contreras,"Ronda de Ester Plaza 67
Vizcaya, 03676",Guadalajara,,27729,2003-08-24,+34821831733,,salome76,,119.65.63.182,98cc:f5f:6fdc:bc0c:bd0:d6c8:4dfd:2691,0e:f8:82:5c:d1:29,error_value,https://banca.net/,Azul anciano
María,Valentín,"Acceso de Maricruz Catalá 59 Piso 7 
Palencia, 46189",Zaragoza,Valencia,18680,1947-08-03,+34 886 448 171,porfiriomartorell@example.net,codinajose-manuel,^PC1EHhyA9,164.150.34.234,error_value,90:82:12:a2:b2:45,error_value,http://www.industrias.es/,Oliva
Clementina,,"Camino de Conrado Tovar 79
Sevilla, 44459",Sevilla,Toledo,INVALID,1928-05-21,+34883 441 927,,,Rjv3TKSl@#,88.241.141.162,4e47:87cd:26:95e3:4963:f8b1:65c6:67e1,7e:26:44:1a:fd:81,servicios.com,http://inversiones.com/,Amarillo
Lorenzo,Cerdán,"Pasaje Ana Belén Arregui 33 Puerta 6 
Murcia, 35675",Valladolid,Las Palmas,48058,1971-03-22,+34 941 69 90 43,luis-miguelvalles@example.com,giselasoler,+7@SWvacGf,error_value,d3a3:deea:e688:7392:558d:7a7d:ef0e:a4fe,86:07:07:e4:db:c0,maximino.com,https://www.claudio.es/,
Heraclio,Vigil,"Cañada de Montserrat Pedrosa 13 Piso 1 
Melilla, 25099",La Rioja,Palencia,12302,1930-03-31,+34 901777542,ismaelalbero@example.org,miguela92,1v67Xi74s#,error_value,55a6:fc26:7856:a4c8:7c51:e48b:ceff:d20e,64:fd:2f:a6:f8:09,error_value,error_value,Marrón rosado
Emilio,Villanueva,"Callejón de Rico Cisneros 385
Las Palmas, 39599",Navarra,,INVALID,32-13-2022,+34982 19 42 94,barconacho@example.net,sevepons,&dK+k&vG+3,122.43.75.36,4661:7c84:79fc:279d:9ad6:18c9:a5b3:345d,76:7f:c1:90:16:f8,finanzas.es,http://www.gimenez.net/,Verde mar medio
Vicenta,Bautista,"Paseo Ani Blanco 65 Piso 5 
La Rioja, 13414",Burgos,,INVALID,32-13-2022,+34 949898469,marianela29@example.net,pratpaca,5CL9qkbQ%8,62.201.211.26,df45:f99a:6f69:9e96:5b70:78b:ac14:df2c,de:e2:dc:d2:89:0b,inmobiliaria.com,https://duarte.es/,
Zoraida,Salas,"Glorieta de Rufino Llano 870 Apt. 45 
Huesca, 27411",Huelva,Ciudad,34912,1966-05-14,+34822855330,uriaana-belen@example.org,reyes51,B7qhGt7i@7,59.20.131.49,error_value,error_value,banca.net,https://www.iglesia.com/,Verde mar oscuro
Áurea,,"C. de Irene Cortes 66
Asturias, 49217",Valencia,Asturias,28446,2006-10-28,+34 977603679,hpineda@example.net,noatorrens,T1x8EJu))l,37.40.99.92,79ff:9200:9dfb:b0a0:1ce2:1861:b980:b4e7,70:51:7f:55:8f:4f,tecnologias.es,https://valero.com/,Amarillo trigo
Azahar,Mendizábal,"Camino de Obdulia Llorente 82
Ourense, 44676",Valencia,León,16221,1992-11-24,+34977 09 90 69,,qsaez,@&pEVWov2C,202.38.143.89,18e7:452:549d:4447:a3c2:4643:87ba:a7d6,70:aa:2b:9c:c6:1b,familia.com,https://banca.net/,Violeta sonrojado pálido
Florinda,Narváez,"Pasaje Carolina Ramírez 9 Apt. 78 
Córdoba, 10934",Lleida,Las Palmas,INVALID,1937-12-02,+34 974110612,eladio09@example.org,,#^PVnTYvX5,161.109.103.247,9699:8608:bc0f:8cb4:3c67:3326:3097:ccff,a4:e7:4a:1f:1d:45,farmaceutica.net,https://suministros.com/,Azul pizarra
Vasco,Saez,"Ronda de Catalina Vila 52 Piso 2 
Guadalajara, 49918",Cuenca,Zamora,17223,2024-10-14,+34818124357,oavila@example.net,,2$3WA)dhiK,error_value,f932:9a2a:5439:2061:e5c0:37c4:c682:fa33,18:0c:7e:fb:f9:35,hnos.es,https://restauracion.es/,
,,"Via Inocencio Palau 95
Badajoz, 39090",Valencia,,13791,1996-02-22,+34 924 16 01 58,juan-pablo67@example.org,josefonseca,4&8NAbOtO^,202.126.116.167,43e7:5e1:126c:3372:cdcb:9951:5fad:7080,92:3d:6b:57:48:9d,error_value,https://comercializadora.com/,Violeta sonrojado pálido
Maristela,Valentín,"Via de Ovidio Aguiló 42
Cantabria, 27114",Palencia,Melilla,22016,1920-03-25,INVALID,jaime89@example.net,zarribas,oE#6CIlhb%,161.63.175.219,7664:6e4:4f4c:4e9c:e1ae:1ea9:53d1:7c82,6c:82:c0:89:ba:96,fernandez.com,https://familia.com/,Rosa profundo
Fulgencio,Valdés,"Callejón Juan Pablo Mir 99
Badajoz, 05496",,Asturias,INVALID,1924-02-11,+34830078977,hernando57@example.com,,+M!+5G@o@A,25.122.158.167,4b2b:31b5:38cc:361d:47e4:4e1f:64ea:4995,c0:a3:c7:df:f1:14,inmobiliaria.com,error_value,Azul pizarra oscuro
,Carlos,"Via de Reyna Vizcaíno 21
Salamanca, 28708",León,La Rioja,17987,1943-04-14,+34 880861314,,,,error_value,error_value,88:bf:94:38:99:81,banca.com,http://www.restauracion.es/,Azul Alicia
Ismael,Gallardo,"Via Gilberto Abellán 38 Apt. 93 
Tarragona, 28389",Murcia,Albacete,15058,1909-01-15,+34 974 04 91 46,zamoranoalex@example.org,vsarabia,,176.31.78.80,error_value,60:64:c8:cc:f1:24,olivia.net,error_value,Púrpura
Valentín,Páez,"Avenida María Jesús Terrón 11
Cáceres, 40327",Cádiz,Valladolid,05718,1944-04-14,+34 900362704,,,%(l479Ce_K,error_value,ea73:554d:4b8b:3df1:22a:7d4b:2fc5:5f9c,12:7c:b8:fb:2e:c7,hermanos.es,http://www.alimentacion.es/,Beige antiguo
Manu,Sánchez,"Cuesta Consuelo Alberto 24
Barcelona, 09229",Albacete,Cuenca,20127,32-13-2022,+34945745781,morcilloarcelia@example.com,emperatriz28,u%6JddbxMu,198.83.15.254,73fe:c3e4:91f:f387:6afc:c2f1:67ba:9eb8,c8:ab:ad:64:09:34,noguera.es,error_value,
Josefina,Borrego,"Via de José Antonio Blazquez 21
Zamora, 02883",,,45228,1948-04-16,+34901781279,ana73@example.com,dominga99,$tMg7FyZ&3,49.16.109.211,1862:eb44:2190:c32a:c4af:9ce2:69d:5eef,f6:61:19:4b:09:f0,error_value,https://hotel.com/,Azul azur
Enrique,,"Urbanización de Dionisia Aller 682
Ceuta, 07321",Cantabria,,13589,32-13-2022,+34981 78 75 36,ligia38@example.net,nlluch,,63.227.130.118,error_value,44:d3:cd:f5:44:3b,hnos.es,https://www.candelario.es/,Blanco fantasma
Bienvenida,Riquelme,"Paseo Toño Gargallo 1
Las Palmas, 10427",,Sevilla,48330,32-13-2022,+34 942 43 50 30,cespedesclarisa@example.org,segurafabricio,,error_value,65f6:d34b:a12c:4b95:7e15:91fc:f1b5:14fd,error_value,quero.com,https://www.alimentacion.com/,Amarillo
Amor,,"Ronda Roque Nicolau 8 Piso 1 
Soria, 05462",Córdoba,,INVALID,32-13-2022,+34878730967,eduardo90@example.org,ocantero,Fo6GA&Tv7$,error_value,892b:b1d:30b4:118e:eefc:1d22:a74:c611,ea:f8:ba:f4:92:c2,castello.es,error_value,Cyan oscuro
Rosalía,Nevado,"Acceso de Cirino Cantero 32
Toledo, 39482",Navarra,,14690,1947-05-02,+34 988 063 597,esthersolano@example.net,wvilla,cX10E!bA7%,23.224.105.52,43fb:6915:d2bb:efee:7f49:8836:9a79:f997,error_value,industrias.es,https://despacho.net/,
Luis Ángel,Arribas,"Avenida de Luis Villanueva 72 Piso 8 
La Coruña, 49993",Córdoba,Tarragona,45028,2002-02-18,+34 943842012,,cristobal28,!6B3!ju9mS,132.176.109.144,d4f6:ff0b:1e86:ba61:4174:673:2ca5:7ec,46:18:05:19:bf:4e,distribuciones.org,http://despacho.com/,Rojo indio
Quique,,"Avenida Toni Blazquez 12
Segovia, 38438",Teruel,Palencia,INVALID,1973-12-13,+34 607224662,marrieta@example.net,macaria07,h#f7SMDb^5,5.54.72.118,error_value,b8:14:d7:06:fc:1d,alemany.es,http://www.distribuciones.com/,Marrón siena
Georgina,Garriga,"Callejón de Aureliano Vigil 789 Apt. 13 
Cantabria, 14445",Badajoz,Badajoz,41336,1978-04-10,+34 941 99 99 65,cecilio40@example.com,pliniosuarez,8)g1RJc46q,115.22.115.110,b283:dc9a:2992:1478:a2f8:1db1:22e2:4f9,da:ab:3d:7e:07:9d,error_value,error_value,
Albina,Pina,"Alameda Eric Sola 61 Piso 2 
Guipúzcoa, 49636",Zamora,Jaén,31156,1991-04-07,+34 901 78 84 22,palaubegona@example.net,epifaniobravo,13HIddE#*n,97.181.244.102,error_value,b8:c8:71:df:f6:e4,banca.com,http://www.finanzas.es/,
